_id,DatGeracaoConjuntoDados,IdcSituacaoProjeto,DscCodProjeto,NomAgente,SigAgente,NumCPFCNPJ,DscChamPEDEstrategico,DscTituloProjeto,QtdMesesDuracaoPrevista,SigSegmentoSetorEletrico,SigTemaProjeto,SigFasInovacaoProjeto,SigTipoProdutoProjeto,VlrCustoTotalPrevisto,AnoCadastroPropostaProjeto,DatConclusaoProjeto,VlrCustoTotalAuditado
88,2025-05-01,EM ATRASO,PD-00038-0020,EQUATORIAL PIAUI DISTRIBUIDORA DE ENERGIA S.A,EQUATORIAL PI,06840748000189,,"Desenvolvimento de Modelo Técnico, Comercial e Regulatória de Infraestrutura de Recarga de Veículos Elétricos, com Implantacão Piloto para Servicos de Campo de Distribuidoras da EQUATORIAL",59,D,OU,CS,SM,"4246333,42",2022,,
89,2025-05-01,EM ATRASO,PD-00038-0001,EQUATORIAL PIAUI DISTRIBUIDORA DE ENERGIA S.A,EQUATORIAL PI,06840748000189,,Metodologia para o cálculo e gerenciamento de perdas em redes de distribuição de energia elétrica,42,D,MF,PA,SW,1402110,2011,,"1467596,61"
90,2025-05-01,EM ATRASO,PD-00038-0012,EQUATORIAL PIAUI DISTRIBUIDORA DE ENERGIA S.A,EQUATORIAL PI,06840748000189,,Metodologia de previsão de mercado baseada em cenários com vista à otimização da contratação em leilões de energia elétrica,24,D,PL,PA,SM,"1002310,72",2012,,"1110400,37"
91,2025-05-01,EM ATRASO,PD-00038-0011,EQUATORIAL PIAUI DISTRIBUIDORA DE ENERGIA S.A,EQUATORIAL PI,06840748000189,,DESENVOLVIMENTO DE MODELO RNA PARA LOCALIZAÇÃO DE FALTAS FASE-TERRA EM REDES DE DISTRIBUIÇÃO DISPERSAS E DE GRANDES EXTENSÕES,24,D,SC,PA,SM,"801335,98",2012,,
92,2025-05-01,EM ATRASO,PD-00038-0014,EQUATORIAL PIAUI DISTRIBUIDORA DE ENERGIA S.A,EQUATORIAL PI,06840748000189,,Sistema Integrado para Avaliação Continuada da Segurança do Sistema de Aterramento em Subestações Energizadas Sujeitas a Descargas Atmosféricas,37,D,SE,DE,ME,1393105,2014,,
93,2025-05-01,CONCLUÍDO,PD-00038-0015,EQUATORIAL PIAUI DISTRIBUIDORA DE ENERGIA S.A,EQUATORIAL PI,06840748000189,,Metodologia para Alocação Otimizada de Monitores de Qualidade da Energia Elétrica em Sistemas de Distribuição pelo Emprego de Técnicas Inteligentes.,32,D,QC,PA,CM,1128600,2014,2019-05-13,"1090105,04"
94,2025-05-01,EM ATRASO,PD-00038-0002,EQUATORIAL PIAUI DISTRIBUIDORA DE ENERGIA S.A,EQUATORIAL PI,06840748000189,,"Afundamentos de Tensão no Sistema Elétrico de Concessionárias, com Medições, Avaliação Estatística,",24,D,QC,PA,CM,586900,2011,,
95,2025-05-01,EM ATRASO,PD-00038-0006,EQUATORIAL PIAUI DISTRIBUIDORA DE ENERGIA S.A,EQUATORIAL PI,06840748000189,,Compensação de energia reativa e harmônicos para a melhoria da eficiência energética em redes de distribuição,54,D,QC,DE,ME,907570,2011,,
96,2025-05-01,EM ATRASO,PD-00038-0007,EQUATORIAL PIAUI DISTRIBUIDORA DE ENERGIA S.A,EQUATORIAL PI,06840748000189,,Detecção de falhas iminentes em transformadores utilizando redes neurais e comunicação sem fio.,20,D,SC,PA,SM,411140,2011,,
97,2025-05-01,CANCELADO,PD-00038-0003,EQUATORIAL PIAUI DISTRIBUIDORA DE ENERGIA S.A,EQUATORIAL PI,06840748000189,,Metodologia de avaliação e acompanhamento do nível de eficiência dos custos operacionais das concessionárias de distribuição,12,D,OU,PA,CM,684000,2011,,
98,2025-05-01,CONCLUÍDO,PD-00038-0004,EQUATORIAL PIAUI DISTRIBUIDORA DE ENERGIA S.A,EQUATORIAL PI,06840748000189,,Sistema de gestão da energia elétrica baseado em indicadores de eficiência energética,32,D,EE,PA,SM,917296,2011,2019-05-13,"918629,7"
99,2025-05-01,CANCELADO,PD-00038-0005,EQUATORIAL PIAUI DISTRIBUIDORA DE ENERGIA S.A,EQUATORIAL PI,06840748000189,,Sistema Georreferenciado para Alocação Ótima de Bancos de Capacitores e Reguladores de Tensão em Redes de Distribuição de Média e Baixa Tensão,30,D,PL,PA,SM,927321,2011,,
100,2025-05-01,CONCLUÍDO,PD-00038-0019,EQUATORIAL PIAUI DISTRIBUIDORA DE ENERGIA S.A,EQUATORIAL PI,06840748000189,,APLICAÇÃO DE UM TRANSFORMADOR DE ESTADO SÓLIDO EM REDE DE DISTRIBUIÇÃO EM ESCALA REDUZIDA CONECTADO A UM SISTEMA DE MINIGERAÇÃO FOTOVOLTAICA,60,D,PL,PA,CM,1902348,2017,2023-04-03,1862878
101,2025-05-01,CANCELADO,PD-00038-0008,EQUATORIAL PIAUI DISTRIBUIDORA DE ENERGIA S.A,EQUATORIAL PI,06840748000189,,Sistema de Monitoração e Gerenciamento de Qualidade de Energia Elétrica,24,D,QC,PA,SM,"801754,22",2011,,
102,2025-05-01,CONCLUÍDO,PD-00039-0058,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,Lote pioneiro do Indicador de Conformidade de Níveis de Tensão.,50,D,SC,LP,ME,"2412813,11",2012,2016-12-16,"2394286,24"
103,2025-05-01,CONCLUÍDO,PD-00039-0057,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,"Cabeça de série do Dispositivo de indicaçao de defeitos em células de banco reguladores de tensao, no segmento de 13,8kV, para informaçao e localizaçao imediata da falta.",43,D,SC,CS,CD,"503531,53",2012,2016-08-27,"560649,73"
104,2025-05-01,CANCELADO,PD-00039-0055,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,"Solução Informatizada de Confirmação de Atendimento em Campo, via Mecanismos Seguros de Validaçao para Gestão das Informações e Documentos Associados",12,D,OU,DE,SM,"645862,17",2012,,
105,2025-05-01,CONCLUÍDO,PD-00039-0056,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,Modelagem de Ambiente Extra-Empresa com condições operacionais e psicosociais para a prática de trabalho especializado remoto de empresas do setor elétrico.,28,D,OU,DE,CM,555048,2012,2015-05-28,"490813,56"
106,2025-05-01,CONCLUÍDO,PD-00039-0054,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,Sistema de Determinação da curva de desempenho de operadores de sistema com base no levantamento e análise do perfil comportamental,44,D,OP,DE,SM,"937794,09",2012,2017-02-22,"944720,54"
107,2025-05-01,CONCLUÍDO,PD-00039-0026,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,Máquina Autônoma de Coleta e Tratamento de Resíduos Recicláveis para o Programa Ecoelce,60,D,MA,DE,ME,"1092901,45",2010,2016-03-08,"1708750,18"
108,2025-05-01,CONCLUÍDO,PD-00039-0039,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,Equipamento de Transferência de Energia Elétrica Monitorado Remotamente para Garantia de Vida aos Clientes Eletrodependentes da Coelce,48,D,SC,DE,ME,"955774,01",2010,2016-08-31,"899986,09"
109,2025-05-01,CONCLUÍDO,PD-00039-0040,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,Antenas Especialistas para Sistemas de Detecção de Raios,60,D,SC,DE,CD,"1013666,2",2010,2017-11-30,"951718,96"
110,2025-05-01,CANCELADO,PD-00039-0042,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,Estudo e Validação da Movimentação de Fraudes através de Georeferenciamento e Aprendizado de Máquina Visando a Redução de Perdas Comerciais,24,D,MF,PA,SW,869140,2010,,
111,2025-05-01,CANCELADO,PD-00039-0041,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,"Desenvolvimento de Metodologia de Monitoramento Contínuo de Mercado Consumidor, para empresas Distribuidoras de Energia",18,D,MF,DE,CM,"793628,8",2010,,
112,2025-05-01,CONCLUÍDO,PD-00039-0077,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,Desenvolvimento de Sistemas de Monitoramento de Dados e Mitigação de Oscilações da Rede de Distribuição para Avaliação de Impactos da Minigeração na Qualidade da Energia da UNILAB  Campus Auroras,50,D,OU,PA,CM,"669263,52",2017,2021-12-28,"621038,94"
113,2025-05-01,EM ATRASO,PD-00039-0053,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,013/2011,Arranjo Técnico e Comercial para Inserção da Geração Solar Fotovoltaica na Matriz Energética do Estado do Ceará - Usina Castelão,36,G,FA,PA,CM,"12059720,36",2011,,
114,2025-05-01,CONCLUÍDO,PD-00039-0059,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,Utilização de Tecnologia de Codificação Digital da Onda de Tensão de Fornecimento para Identificação de Furtos de Energia.,37,D,MF,PA,MS,"625067,37",2012,2016-08-24,"677838,36"
115,2025-05-01,CANCELADO,PD-00039-0065,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,Ferramentas de Analise Óptica de Deposição de Resíduos e Envelhecimento de Equipamentos em Subestações Energizadas,14,D,SC,DE,SM,1042420,2012,,
116,2025-05-01,CANCELADO,PD-00039-0066,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,"Modelo experimental de transmissão de dados através de redes WiMAX, WiFi e Mesh utilizando como pontos de acesso móveis instalados na frota da Coelce.",13,D,SC,DE,CM,"1638854,4",2012,,
117,2025-05-01,CONCLUÍDO,PD-00039-0036,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,Adesivos Sinalizadores de Sobrecarga de Transformadores de Distribuição,34,D,SC,DE,MS,744270,2010,2014-10-28,"682025,27"
118,2025-05-01,CONCLUÍDO,PD-00039-0035,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,Pesquisa e Desenvolvimento de Modelo de Valoração de Resíduos não-orgânicos baseado no Programa Ecoelce e de Desenvolvimento de Metodologia Revisada para Obtenção de Créditos de Carbono,46,D,MA,PA,CM,"694542,76",2010,2015-04-30,"656955,55"
119,2025-05-01,CONCLUÍDO,PD-00039-0075,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,Desenvolvimento de Sistema de Gestão de Recarga para Veículos Elétricos em Regime de Car Sharing,60,D,MF,DE,SM,6322900,2016,2021-12-08,"4467845,76"
120,2025-05-01,CONCLUÍDO,PD-00039-0067,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,AUTOECOELCE - Plataforma Autônoma para Logística Reversas de Resíduos Sólidos Domésticos,56,D,EE,CS,ME,687320,2012,2018-06-29,"1350453,22"
121,2025-05-01,CONCLUÍDO,PD-00039-0068,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,"Modelo de negocio para venda de energia pré-paga, via cartão de serviços, para consumidores residenciais de baixa renda",56,D,MF,DE,CM,"1875335,91",2012,2018-08-20,"1775515,47"
122,2025-05-01,CANCELADO,PD-00039-0025,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,Solução de Automação do Gerenciamento de Equipes Multifuncionais,10,D,SC,DE,SM,947700,2010,,
123,2025-05-01,CONCLUÍDO,PD-00039-0024,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,"Dispositivo de Indicação de Defeitos em Células de Banco Reguladores de Tensão, no segmento de 13,8kV, para Informação e Localização Imediata da Falta",35,D,SC,PB,CM,"834422,75",2010,2014-08-24,"765449,94"
124,2025-05-01,CANCELADO,PD-00039-0021,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,Lote Pioneiro de Composto Orgânico Biotecnológico para Difusão Tecnológica do Processo Produtivo em Comunidades de Baixa Renda,24,D,MA,LP,MS,"1060083,33",2010,,
125,2025-05-01,EM ATRASO,PD-00039-0002,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,Cabeça de Série para Aplicação de Óleos Ecológicos oriundos da Biomassa Nordestina em Transformadores de Distribuição e Força,60,D,MA,CS,MS,"3264607,43",2009,,"2200568,01"
126,2025-05-01,CANCELADO,PD-00039-0003,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,Desenvolvimento de cabeça-de-série do Sistema de Religamento e Corte de Unidades Consumidoras com Tecnologia Bluetooth,16,D,MF,CS,ME,1049270,2009,,
127,2025-05-01,CANCELADO,PD-00039-0037,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,Equipamento para Análise do Estado Operacional de Equipamentos pelo Monitoramento do Óleo Isolante,24,D,QC,DE,ME,"419663,89",2010,,
128,2025-05-01,CONCLUÍDO,PD-00039-0038,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,Pesquisa e Desenvolvimento de Solução para Iluminação Interna Utilizando Tecnologias de LEDs Orgânicos (OLEDs),36,D,EE,DE,CD,"1051939,42",2010,2014-12-23,"1077404,45"
129,2025-05-01,CANCELADO,PD-00039-0012,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,Lote Pioneiro de Composto Orgânico Biotecnológico para Difusão Tecnológica do Processo Produtivo em Comunidades de Baixa Renda,24,D,MA,LP,MS,"1439809,65",2010,,
130,2025-05-01,CONCLUÍDO,PD-00039-0013,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,"Processador Autônomo de Picagem, Compactação e Enfardamento de Podas de Árvores.",59,D,MA,DE,ME,"965613,68",2010,2015-11-18,"921831,6"
131,2025-05-01,CONCLUÍDO,PD-00039-0014,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,Cabeça-de-série do Protótipo de Caixas para Medidores de Energia Elétrica a base de Fibra de Coco.,49,D,MA,CS,CD,"645984,38",2010,2016-06-01,"639139,03"
132,2025-05-01,CONCLUÍDO,PD-00039-0022,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,Equipamento Autônomo para Limpeza de Cabos da Rede de Distribuição de Energia (LICA),36,D,SE,DE,ME,"564322,73",2010,2015-02-23,"472623,99"
133,2025-05-01,CONCLUÍDO,PD-00039-0023,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,"Sistema Integrado de Software e Hardware de Medição, Faturamento, Controle de Consumo, Corte e Religamento de Energia para Ligação Provisória ou Temporária - SIPREPAG",59,D,MF,DE,SM,"1157959,05",2010,2015-12-01,"1206441,49"
134,2025-05-01,CANCELADO,PD-00039-0063,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,"Novo conceito Metodologico e ferramenta para previsão de consumo de materiais e avaliação dos seus impactos nas políticas de estoque, considerando a implementação de novas mídias e equipamentos Smart.",12,D,OU,DE,CM,1088120,2012,,
135,2025-05-01,CANCELADO,PD-00039-0064,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,"Modelagem de Sistema Especialista Autômato de Atendimento em Campo, via Validação Segura de Informações.",12,D,OU,PA,CM,"648362,17",2012,,
136,2025-05-01,CONCLUÍDO,PD-00039-0061,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,"DESENVOLVIMENTO DE UMA CHAVE SECCIONADORA TRIFÁSICA À VÁCUO DE BAIXO CUSTO, ALTA QUALIDADE E AMBIENTALMENTE CORRETA",44,D,SC,DE,ME,1237450,2012,2017-04-26,"1010348,3"
137,2025-05-01,CANCELADO,PD-00039-0060,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,Desenvolvimento de Produto para Limpeza de Resíduos de Óleo Isolante Mineral e Vegetal em Máquinas de Recuperação dos mesmos.,12,D,OU,DE,MS,"465813,69",2012,,
138,2025-05-01,CONCLUÍDO,PD-00039-0062,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,Mecanismo de comunicação entre concessionárias e clientes baseada na TV Digital - METAL,40,D,OU,DE,SM,713818,2012,2017-07-17,"699461,78"
139,2025-05-01,CANCELADO,PD-00039-0020,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,Sistema de Gestão de Materiais da Rede de Distribuição,24,D,SE,DE,SM,1570480,2010,,
140,2025-05-01,CANCELADO,PD-00039-0033,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,Otimização do Planejamento dos Desligamentos Programados para a Rede de Distribuição,24,D,QC,PA,CM,1778310,2010,,
141,2025-05-01,CANCELADO,PD-00039-0034,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,Sistema Robusto de Controle e Monitoramento Remoto de Iluminação em Subestações de Energia,12,D,SE,DE,SM,"542277,15",2010,,
142,2025-05-01,CONCLUÍDO,PD-00039-0071,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,Ferramenta Inteligente para Apoio no Cálculo de TOI (Termo de Ocorrências e Inspeção),60,D,MF,DE,SW,"626483,39",2014,2018-08-15,"694494,99"
143,2025-05-01,CONCLUÍDO,PD-00039-0072,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,"Solução Completa de Fornecimento de Energia Elétrica a Unidades Isoladas, com Geração, Armazenamento e Tarifação Autônomas, utilizando Fontes Alternativas de Energia",43,D,FA,DE,ME,1354761,2014,2018-01-31,"1153707,22"
144,2025-05-01,CONCLUÍDO,PD-00039-0009,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,Análise da Sobrecarga de Transformadores de Distribuição pela Imagem Térmica dos Cabos da Rede de Baixa Tensão,40,D,SC,DE,CD,"440125,21",2009,2014-04-17,"398642,34"
145,2025-05-01,CONCLUÍDO,PD-00039-0010,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,Desenvolvimento de Metodologia para Produção de Biomassa Densificada tendo como base Resíduos de Podas de Árvores in natura e Rejeito de Papelão,59,D,MA,DE,CM,"391316,87",2010,2015-10-27,"337023,02"
146,2025-05-01,CONCLUÍDO,PD-00039-0011,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,"Desenvolvimento de Sistema de Climatização Robusto de Expansão Indireta com Termoacumulação para Produção abaixo de 10TR, com Alta Eficiência.",60,D,EE,PA,ME,"682197,72",2010,2015-11-21,"582065,65"
147,2025-05-01,CONCLUÍDO,PD-00039-0001,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,Cabeça-de-Série do Sistema de Detecção Automática e Gestão de Interrupções de Energia em Redes de BT/MT Integrado ao Processo de Atendimento Emergencial da Coelce,24,D,SC,CS,SM,"1885020,46",2009,2013-12-18,"398642,34"
148,2025-05-01,CANCELADO,PD-00039-0006,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,Sistema Integrado de Coleta e Registro de Perfil de Consumo Energético (SICOMCED),12,D,EE,DE,SM,"1730251,37",2009,,
149,2025-05-01,CONCLUÍDO,PD-00039-0008,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,Cabeça-de-série do Indicador de Conformidade de Níveis de Tensão,42,D,SC,CS,CD,"1606145,1",2009,2014-12-07,"740365,97"
150,2025-05-01,CANCELADO,PD-00039-0007,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,Sistema de Disseminação de Alerta de Tempestades (Alerta Raios),24,D,SC,DE,SM,"1041530,78",2009,,
151,2025-05-01,CANCELADO,PD-00039-0017,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,Sistema Robotizado para Inspeção de Isoladores Elétricos em Linhas Vivas (ROBIISO),24,D,SE,DE,ME,"627396,6",2010,,
152,2025-05-01,CONCLUÍDO,PD-00039-0015,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,Cabeça-de-série do Posto Avançado de Atendimento ao Consumidor por Videoconferência,43,D,MF,CS,SM,"1163307,89",2010,2014-07-24,"1011366,53"
153,2025-05-01,CONCLUÍDO,PD-00039-0016,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,Projeto de Pesquisa e Desenvolvimento para Implantação de um Piloto de Redes Inteligentes (SmartGrid) para Automação do Sistema Elétrico,60,D,SC,PA,SM,"1662613,98",2010,2016-03-11,"1537462,87"
154,2025-05-01,CONCLUÍDO,PD-00039-0018,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,Desenvolvimento de Sistema de Amortecmento de Impacto (Defensas Acopladas) em Postes  de Distribuição de Energia em Regiões Urbanas,48,D,SE,PA,MS,599598,2010,2014-12-30,"474561,59"
155,2025-05-01,CONCLUÍDO,PD-00039-0019,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,Sistema de Verificação do Uso de Equipamentos de Proteção Individual em Trabalhos de Campo,47,D,SE,DE,CD,805842,2010,2014-10-28,"745258,92"
156,2025-05-01,CANCELADO,PD-00039-0028,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,Desenvolvimento de Sistema de Serviço de Atendimento ao Cliente via SMS,18,D,QC,DE,SM,"767682,13",2010,,
157,2025-05-01,CONCLUÍDO,PD-00039-0030,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,Etiqueta RFID para Operação em Meio Eletromagnético Hostil,60,D,SE,DE,CD,1617480,2010,2016-02-06,"1435626,42"
158,2025-05-01,CONCLUÍDO,PD-00039-0031,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,"Formulação Polimérica (Blender) para fabricação de Postes, Cruzetas e Acessórios - Polifibras",60,D,MA,DE,MS,560720,2010,2016-11-23,"351663,44"
159,2025-05-01,CANCELADO,PD-00039-0032,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,Equipamento Óptico-Georeferenciado de Medida de Distância a Cabos de LTs e RDs,24,D,SE,PA,ME,"1358292,5",2010,,
160,2025-05-01,CANCELADO,PD-00039-0029,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,Cabeça-de-Série do Corte e Religamento de Múltiplas Unidades Consumidoras,12,D,MF,CS,CD,900475,2010,,
161,2025-05-01,CANCELADO,PD-00039-0043,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,Sistema de Telesupervisão e Combate a Perdas na Rede de Baixa Tensão,18,D,MF,DE,MS,"992290,4",2011,,
162,2025-05-01,CONCLUÍDO,PD-00039-0044,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,Cabeça de Série do Equipamento com Sistema Autônomo de Lavagem à Seco de Isoladores da Rede Elétrica - ESALS.,60,D,MA,CS,ME,"1006508,42",2011,2020-11-18,"1070976,67"
163,2025-05-01,CANCELADO,PD-00039-0046,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,Unidade movél e autonoma afugentadora de pássaros em ambientes de risco,18,D,SC,DE,ME,"770666,85",2011,,
164,2025-05-01,CONCLUÍDO,PD-00039-0045,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,Desenvolvimento de técnicas e ferramentas para determinação das caracteristicas de solos e avaliação de sistemas de aterramento.,45,D,SE,DE,ME,"1092026,03",2011,2015-10-09,"1006130,5"
165,2025-05-01,CONCLUÍDO,PD-00039-0070,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,Aperfeiçoamento de Sistema de Verificação do Uso de Equipamentos de Proteção Individual em Trabalhos de Campo,50,D,SE,CS,CD,1154350,2012,2018-08-23,1157211
166,2025-05-01,CONCLUÍDO,PD-00039-0073,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,Desenvolvimento de Aplicação Piloto de Microrrede de Distribuição de Energia com Geração Distribuída e Modelo de Operação Comercial,60,D,PL,PA,SM,"8448716,05",2019,2019-11-29,"8533451,77"
167,2025-05-01,EM ATRASO,PD-00039-0665,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,Lote Pioneiro de Nacionalização da plataforma para Smart Home (Family Hub ENEL),60,D,EE,LP,ME,"17999943,96",2020,,"15145340,89"
168,2025-05-01,CONCLUÍDO,PD-00039-0074,COMPANHIA ENERGETICA DO CEARA,ENEL CE,07047251000170,,Desenvolvimento de Conjunto de Parafusos de Segurança e Chave Eletrônica Especial,32,D,MF,DE,CD,470000,2015,2018-08-02,"466941,13"
